At_ID,At_Class,At_State,Month,Sales
218,Physician,IL,15,2
218,Physician,IL,16,2
218,Physician,IL,17,2
218,Physician,IL,18,6
218,Physician,IL,19,3
218,Physician,IL,20,4
218,Physician,IL,21,3
218,Physician,IL,22,2
218,Physician,IL,23,6
218,Physician,IL,24,6
747,Nurse/Others,IL,1,1
747,Nurse/Others,IL,2,4
747,Nurse/Others,IL,3,1
747,Nurse/Others,IL,4,2
747,Nurse/Others,IL,5,6
747,Nurse/Others,IL,6,5
747,Nurse/Others,IL,7,2
747,Nurse/Others,IL,8,6
747,Nurse/Others,IL,9,1
747,Nurse/Others,IL,10,4
747,Nurse/Others,IL,11,4
747,Nurse/Others,IL,12,2
747,Nurse/Others,IL,13,3
747,Nurse/Others,IL,14,2
747,Nurse/Others,IL,15,3
747,Nurse/Others,IL,16,5
747,Nurse/Others,IL,17,4
747,Nurse/Others,IL,18,2
747,Nurse/Others,IL,19,4
747,Nurse/Others,IL,20,3
747,Nurse/Others,IL,21,5
747,Nurse/Others,IL,22,2
747,Nurse/Others,IL,23,3
747,Nurse/Others,IL,24,1
663,Physician,FL,1,2
663,Physician,FL,2,4
663,Physician,FL,3,5
663,Physician,FL,4,2
663,Physician,FL,5,3
663,Physician,FL,6,3
663,Physician,FL,7,3
663,Physician,FL,8,6
663,Physician,FL,9,6
663,Physician,FL,10,5
663,Physician,FL,11,6
663,Physician,FL,12,2
663,Physician,FL,13,3
663,Physician,FL,14,5
663,Physician,FL,15,1
663,Physician,FL,16,5
663,Physician,FL,17,2
663,Physician,FL,18,1
663,Physician,FL,19,1
663,Physician,FL,20,4
663,Physician,FL,21,5
663,Physician,FL,22,6
663,Physician,FL,23,4
663,Physician,FL,24,6
328,Physician,NY,1,5
328,Physician,NY,2,6
328,Physician,NY,3,6
328,Physician,NY,4,2
328,Physician,NY,5,1
328,Physician,NY,6,5
328,Physician,NY,7,3
328,Physician,NY,8,2
328,Physician,NY,9,6
328,Physician,NY,10,1
328,Physician,NY,11,2
328,Physician,NY,12,6
328,Physician,NY,13,2
328,Physician,NY,14,2
328,Physician,NY,15,4
328,Physician,NY,16,3
328,Physician,NY,17,1
328,Physician,NY,18,2
328,Physician,NY,19,4
328,Physician,NY,20,6
328,Physician,NY,21,5
328,Physician,NY,22,6
328,Physician,NY,23,6
328,Physician,NY,24,5
434,Physician,NY,1,4
434,Physician,NY,2,2
434,Physician,NY,3,1
434,Physician,NY,4,5
434,Physician,NY,5,1
434,Physician,NY,6,3
434,Physician,NY,7,4
434,Physician,NY,8,1
434,Physician,NY,9,4
434,Physician,NY,10,3
434,Physician,NY,11,1
434,Physician,NY,12,2
434,Physician,NY,13,5
434,Physician,NY,14,3
434,Physician,NY,15,6
434,Physician,NY,16,4
434,Physician,NY,17,5
434,Physician,NY,18,3
434,Physician,NY,19,6
434,Physician,NY,20,6
434,Physician,NY,21,6
434,Physician,NY,22,4
434,Physician,NY,23,4
434,Physician,NY,24,6
241,Physician,MI,1,2
241,Physician,MI,2,4
241,Physician,MI,3,3
241,Physician,MI,4,4
241,Physician,MI,5,3
241,Physician,MI,6,3
241,Physician,MI,7,2
241,Physician,MI,8,6
241,Physician,MI,9,6
241,Physician,MI,10,1
241,Physician,MI,11,3
241,Physician,MI,12,3
241,Physician,MI,13,1
241,Physician,MI,14,2
241,Physician,MI,15,1
241,Physician,MI,16,2
241,Physician,MI,17,1
241,Physician,MI,18,3
241,Physician,MI,19,1
241,Physician,MI,20,5
241,Physician,MI,21,4
241,Physician,MI,22,2
241,Physician,MI,23,1
241,Physician,MI,24,5
911,Physician,IL,1,3
911,Physician,IL,2,5
911,Physician,IL,3,2
911,Physician,IL,4,4
911,Physician,IL,5,4
911,Physician,IL,6,2
911,Physician,IL,7,6
911,Physician,IL,8,6
911,Physician,IL,9,2
911,Physician,IL,10,5
911,Physician,IL,11,2
911,Physician,IL,12,1
911,Physician,IL,13,6
911,Physician,IL,14,2
911,Physician,IL,15,3
911,Physician,IL,16,2
911,Physician,IL,17,2
911,Physician,IL,18,5
911,Physician,IL,19,5
911,Physician,IL,20,4
911,Physician,IL,21,2
911,Physician,IL,22,3
911,Physician,IL,23,2
911,Physician,IL,24,6
343,Physician,IL,1,2
343,Physician,IL,2,4
343,Physician,IL,3,2
343,Physician,IL,4,3
343,Physician,IL,5,4
343,Physician,IL,6,3
343,Physician,IL,7,2
343,Physician,IL,8,5
343,Physician,IL,9,4
343,Physician,IL,10,2
343,Physician,IL,11,1
343,Physician,IL,12,4
343,Physician,IL,13,2
343,Physician,IL,14,3
343,Physician,IL,15,2
343,Physician,IL,16,4
343,Physician,IL,17,6
343,Physician,IL,18,1
343,Physician,IL,19,6
343,Physician,IL,20,2
343,Physician,IL,21,6
343,Physician,IL,22,2
343,Physician,IL,23,4
343,Physician,IL,24,3
118,Nurse/Others,MI,1,3
118,Nurse/Others,MI,2,6
118,Nurse/Others,MI,3,5
118,Nurse/Others,MI,4,1
118,Nurse/Others,MI,5,2
118,Nurse/Others,MI,6,3
118,Nurse/Others,MI,7,3
118,Nurse/Others,MI,8,6
118,Nurse/Others,MI,9,6
118,Nurse/Others,MI,10,5
118,Nurse/Others,MI,11,5
118,Nurse/Others,MI,12,5
118,Nurse/Others,MI,13,1
118,Nurse/Others,MI,14,5
118,Nurse/Others,MI,15,4
118,Nurse/Others,MI,16,2
118,Nurse/Others,MI,17,3
118,Nurse/Others,MI,18,1
118,Nurse/Others,MI,19,2
118,Nurse/Others,MI,20,4
118,Nurse/Others,MI,21,2
118,Nurse/Others,MI,22,6
118,Nurse/Others,MI,23,3
118,Nurse/Others,MI,24,3
427,Physician,MI,1,4
427,Physician,MI,2,3
427,Physician,MI,3,1
427,Physician,MI,4,1
427,Physician,MI,5,5
427,Physician,MI,6,4
427,Physician,MI,7,4
427,Physician,MI,8,2
427,Physician,MI,9,5
427,Physician,MI,10,6
427,Physician,MI,11,4
427,Physician,MI,12,1
427,Physician,MI,13,3
427,Physician,MI,14,3
427,Physician,MI,15,2
427,Physician,MI,16,5
427,Physician,MI,17,2
427,Physician,MI,18,1
427,Physician,MI,19,3
427,Physician,MI,20,6
427,Physician,MI,21,1
427,Physician,MI,22,4
427,Physician,MI,23,6
427,Physician,MI,24,6
464,Physician,FL,1,4
464,Physician,FL,2,3
464,Physician,FL,3,1
464,Physician,FL,4,1
464,Physician,FL,5,3
464,Physician,FL,6,3
464,Physician,FL,7,3
464,Physician,FL,8,4
464,Physician,FL,9,5
464,Physician,FL,10,3
464,Physician,FL,11,4
464,Physician,FL,12,6
464,Physician,FL,13,1
464,Physician,FL,14,1
464,Physician,FL,15,3
464,Physician,FL,16,6
464,Physician,FL,17,6
464,Physician,FL,18,6
464,Physician,FL,19,3
464,Physician,FL,20,3
464,Physician,FL,21,2
464,Physician,FL,22,2
464,Physician,FL,23,1
464,Physician,FL,24,5
414,Physician,FL,1,5
414,Physician,FL,2,2
414,Physician,FL,3,3
414,Physician,FL,4,3
414,Physician,FL,5,6
414,Physician,FL,6,5
414,Physician,FL,7,5
414,Physician,FL,8,4
414,Physician,FL,9,6
414,Physician,FL,10,3
414,Physician,FL,11,5
414,Physician,FL,12,3
414,Physician,FL,13,3
414,Physician,FL,14,3
414,Physician,FL,15,2
414,Physician,FL,16,4
414,Physician,FL,17,1
414,Physician,FL,18,1
414,Physician,FL,19,2
414,Physician,FL,20,3
414,Physician,FL,21,2
414,Physician,FL,22,4
414,Physician,FL,23,4
414,Physician,FL,24,1
369,Physician,IL,1,4
369,Physician,IL,2,2
369,Physician,IL,3,3
369,Physician,IL,4,2
369,Physician,IL,5,2
369,Physician,IL,6,4
369,Physician,IL,7,4
369,Physician,IL,8,2
369,Physician,IL,9,2
369,Physician,IL,10,3
369,Physician,IL,11,3
369,Physician,IL,12,1
369,Physician,IL,13,5
369,Physician,IL,14,3
369,Physician,IL,15,6
369,Physician,IL,16,6
369,Physician,IL,17,5
369,Physician,IL,18,1
369,Physician,IL,19,1
369,Physician,IL,20,5
369,Physician,IL,21,3
369,Physician,IL,22,2
369,Physician,IL,23,3
369,Physician,IL,24,6
262,Physician,MI,1,2
262,Physician,MI,2,5
262,Physician,MI,3,1
262,Physician,MI,4,5
262,Physician,MI,5,2
262,Physician,MI,6,2
262,Physician,MI,7,2
262,Physician,MI,8,6
262,Physician,MI,9,1
262,Physician,MI,10,2
262,Physician,MI,11,4
262,Physician,MI,12,6
262,Physician,MI,13,2
262,Physician,MI,14,6
262,Physician,MI,15,6
262,Physician,MI,16,3
262,Physician,MI,17,6
262,Physician,MI,18,4
262,Physician,MI,19,6
262,Physician,MI,20,6
262,Physician,MI,21,5
262,Physician,MI,22,1
262,Physician,MI,23,5
262,Physician,MI,24,3
199,Physician,MI,1,6
199,Physician,MI,2,3
199,Physician,MI,3,1
199,Physician,MI,4,3
199,Physician,MI,5,4
199,Physician,MI,6,4
199,Physician,MI,7,5
199,Physician,MI,8,5
199,Physician,MI,9,3
199,Physician,MI,10,6
199,Physician,MI,11,1
199,Physician,MI,12,4
199,Physician,MI,13,2
199,Physician,MI,14,4
199,Physician,MI,15,4
199,Physician,MI,16,4
199,Physician,MI,17,6
199,Physician,MI,18,6
199,Physician,MI,19,5
199,Physician,MI,20,3
199,Physician,MI,21,3
199,Physician,MI,22,5
199,Physician,MI,23,3
199,Physician,MI,24,1
487,Physician,IL,1,6
487,Physician,IL,2,1
487,Physician,IL,3,1
487,Physician,IL,4,5
487,Physician,IL,5,1
487,Physician,IL,6,2
487,Physician,IL,7,4
487,Physician,IL,8,1
487,Physician,IL,9,4
487,Physician,IL,10,3
487,Physician,IL,11,5
487,Physician,IL,12,4
487,Physician,IL,13,1
487,Physician,IL,14,4
487,Physician,IL,15,1
487,Physician,IL,16,2
487,Physician,IL,17,1
487,Physician,IL,18,3
487,Physician,IL,19,5
487,Physician,IL,20,1
487,Physician,IL,21,6
487,Physician,IL,22,2
487,Physician,IL,23,6
487,Physician,IL,24,6
395,Physician,IL,1,2
395,Physician,IL,2,6
395,Physician,IL,3,3
395,Physician,IL,4,4
395,Physician,IL,5,6
395,Physician,IL,6,5
395,Physician,IL,7,1
395,Physician,IL,8,6
395,Physician,IL,9,6
395,Physician,IL,10,1
395,Physician,IL,11,1
395,Physician,IL,12,2
395,Physician,IL,13,1
395,Physician,IL,14,4
395,Physician,IL,15,5
395,Physician,IL,16,6
395,Physician,IL,17,4
395,Physician,IL,18,4
395,Physician,IL,19,4
395,Physician,IL,20,6
395,Physician,IL,21,1
395,Physician,IL,22,1
395,Physician,IL,23,4
395,Physician,IL,24,1
648,Physician,FL,1,4
648,Physician,FL,2,4
648,Physician,FL,3,4
648,Physician,FL,4,4
648,Physician,FL,5,4
648,Physician,FL,6,4
648,Physician,FL,7,4
648,Physician,FL,8,4
648,Physician,FL,9,4
648,Physician,FL,10,4
648,Physician,FL,11,4
648,Physician,FL,12,4
648,Physician,FL,13,4
648,Physician,FL,14,4
648,Physician,FL,15,4
648,Physician,FL,16,4
648,Physician,FL,17,4
648,Physician,FL,18,4
648,Physician,FL,19,4
648,Physician,FL,20,4
648,Physician,FL,21,4
648,Physician,FL,22,4
648,Physician,FL,23,4
648,Physician,FL,24,4
780,Physician,FL,1,6
780,Physician,FL,2,3
780,Physician,FL,3,3
780,Physician,FL,4,6
780,Physician,FL,5,3
780,Physician,FL,6,6
780,Physician,FL,7,2
780,Physician,FL,8,4
780,Physician,FL,9,6
780,Physician,FL,10,1
780,Physician,FL,11,2
780,Physician,FL,12,6
780,Physician,FL,13,6
780,Physician,FL,14,5
780,Physician,FL,15,4
780,Physician,FL,16,5
780,Physician,FL,17,2
780,Physician,FL,18,4
780,Physician,FL,19,5
780,Physician,FL,20,6
780,Physician,FL,21,2
780,Physician,FL,22,3
780,Physician,FL,23,4
780,Physician,FL,24,6
165,Nurse/Others,MI,1,2
165,Nurse/Others,MI,2,4
165,Nurse/Others,MI,3,2
165,Nurse/Others,MI,4,2
165,Nurse/Others,MI,5,5
165,Nurse/Others,MI,6,2
165,Nurse/Others,MI,7,4
165,Nurse/Others,MI,8,4
165,Nurse/Others,MI,9,3
165,Nurse/Others,MI,10,6
165,Nurse/Others,MI,11,6
165,Nurse/Others,MI,12,6
165,Nurse/Others,MI,13,1
165,Nurse/Others,MI,14,6
165,Nurse/Others,MI,15,6
165,Nurse/Others,MI,16,5
165,Nurse/Others,MI,17,4
165,Nurse/Others,MI,18,5
165,Nurse/Others,MI,19,2
165,Nurse/Others,MI,20,1
165,Nurse/Others,MI,21,5
165,Nurse/Others,MI,22,6
165,Nurse/Others,MI,23,1
165,Nurse/Others,MI,24,5
158,Nurse/Others,NY,1,3
158,Nurse/Others,NY,2,3
158,Nurse/Others,NY,3,5
158,Nurse/Others,NY,4,1
158,Nurse/Others,NY,5,5
158,Nurse/Others,NY,6,2
158,Nurse/Others,NY,7,1
158,Nurse/Others,NY,8,2
158,Nurse/Others,NY,9,1
158,Nurse/Others,NY,10,5
158,Nurse/Others,NY,11,6
158,Nurse/Others,NY,12,2
158,Nurse/Others,NY,13,6
158,Nurse/Others,NY,14,1
158,Nurse/Others,NY,15,4
158,Nurse/Others,NY,16,1
158,Nurse/Others,NY,17,1
158,Nurse/Others,NY,18,4
158,Nurse/Others,NY,19,3
158,Nurse/Others,NY,20,2
158,Nurse/Others,NY,21,4
158,Nurse/Others,NY,22,1
158,Nurse/Others,NY,23,6
158,Nurse/Others,NY,24,4
183,Physician,CA,1,6
183,Physician,CA,2,1
183,Physician,CA,3,3
183,Physician,CA,4,6
183,Physician,CA,5,5
183,Physician,CA,6,2
183,Physician,CA,7,4
183,Physician,CA,8,6
183,Physician,CA,9,6
183,Physician,CA,10,3
183,Physician,CA,11,3
183,Physician,CA,12,5
183,Physician,CA,13,1
183,Physician,CA,14,4
183,Physician,CA,15,6
183,Physician,CA,16,6
183,Physician,CA,17,2
183,Physician,CA,18,3
183,Physician,CA,19,4
183,Physician,CA,20,3
183,Physician,CA,21,6
183,Physician,CA,22,2
183,Physician,CA,23,1
183,Physician,CA,24,1
779,Nurse/Others,FL,1,6
779,Nurse/Others,FL,2,4
779,Nurse/Others,FL,3,6
779,Nurse/Others,FL,4,1
779,Nurse/Others,FL,5,5
779,Nurse/Others,FL,6,3
779,Nurse/Others,FL,7,3
779,Nurse/Others,FL,8,4
779,Nurse/Others,FL,9,5
779,Nurse/Others,FL,10,5
779,Nurse/Others,FL,11,3
779,Nurse/Others,FL,12,4
779,Nurse/Others,FL,13,1
779,Nurse/Others,FL,14,4
779,Nurse/Others,FL,15,5
779,Nurse/Others,FL,16,4
779,Nurse/Others,FL,17,3
779,Nurse/Others,FL,18,1
779,Nurse/Others,FL,19,5
779,Nurse/Others,FL,20,1
779,Nurse/Others,FL,21,4
779,Nurse/Others,FL,22,4
779,Nurse/Others,FL,23,4
779,Nurse/Others,FL,24,4
811,Nurse/Others,MI,1,4
811,Nurse/Others,MI,2,6
811,Nurse/Others,MI,3,5
811,Nurse/Others,MI,4,4
811,Nurse/Others,MI,5,2
811,Nurse/Others,MI,6,2
811,Nurse/Others,MI,7,1
811,Nurse/Others,MI,8,1
811,Nurse/Others,MI,9,5
811,Nurse/Others,MI,10,6
811,Nurse/Others,MI,11,6
811,Nurse/Others,MI,12,1
811,Nurse/Others,MI,13,4
811,Nurse/Others,MI,14,2
811,Nurse/Others,MI,15,4
811,Nurse/Others,MI,16,3
811,Nurse/Others,MI,17,6
811,Nurse/Others,MI,18,1
811,Nurse/Others,MI,19,4
811,Nurse/Others,MI,20,1
811,Nurse/Others,MI,21,1
811,Nurse/Others,MI,22,4
811,Nurse/Others,MI,23,6
811,Nurse/Others,MI,24,6
768,Physician,NY,1,2
768,Physician,NY,2,6
768,Physician,NY,3,2
768,Physician,NY,4,5
768,Physician,NY,5,5
768,Physician,NY,6,2
768,Physician,NY,7,6
768,Physician,NY,8,4
768,Physician,NY,9,5
768,Physician,NY,10,4
768,Physician,NY,11,5
768,Physician,NY,12,1
768,Physician,NY,13,1
768,Physician,NY,14,2
768,Physician,NY,15,1
768,Physician,NY,16,2
768,Physician,NY,17,1
768,Physician,NY,18,3
768,Physician,NY,19,6
768,Physician,NY,20,2
768,Physician,NY,21,6
768,Physician,NY,22,1
768,Physician,NY,23,6
768,Physician,NY,24,6
1,Physician,CA,1,3
1,Physician,CA,2,4
1,Physician,CA,3,3
1,Physician,CA,4,4
1,Physician,CA,5,2
1,Physician,CA,6,3
1,Physician,CA,7,3
1,Physician,CA,8,6
1,Physician,CA,9,6
1,Physician,CA,10,1
1,Physician,CA,11,4
1,Physician,CA,12,5
1,Physician,CA,13,2
1,Physician,CA,14,4
1,Physician,CA,15,5
1,Physician,CA,16,5
1,Physician,CA,17,5
1,Physician,CA,18,3
1,Physician,CA,19,2
1,Physician,CA,20,6
1,Physician,CA,21,6
1,Physician,CA,22,6
1,Physician,CA,23,6
1,Physician,CA,24,1
170,Physician,NY,1,5
170,Physician,NY,2,4
170,Physician,NY,3,5
170,Physician,NY,4,1
170,Physician,NY,5,6
170,Physician,NY,6,3
170,Physician,NY,7,5
170,Physician,NY,8,1
170,Physician,NY,9,1
170,Physician,NY,10,6
170,Physician,NY,11,3
170,Physician,NY,12,1
170,Physician,NY,13,6
170,Physician,NY,14,4
170,Physician,NY,15,2
170,Physician,NY,16,3
170,Physician,NY,17,4
170,Physician,NY,18,2
170,Physician,NY,19,3
170,Physician,NY,20,5
170,Physician,NY,21,6
170,Physician,NY,22,1
170,Physician,NY,23,1
170,Physician,NY,24,3
299,Nurse/Others,MI,1,2
299,Nurse/Others,MI,2,3
299,Nurse/Others,MI,3,2
299,Nurse/Others,MI,4,3
299,Nurse/Others,MI,5,4
299,Nurse/Others,MI,6,3
299,Nurse/Others,MI,7,1
299,Nurse/Others,MI,8,1
299,Nurse/Others,MI,9,5
299,Nurse/Others,MI,10,2
299,Nurse/Others,MI,11,6
299,Nurse/Others,MI,12,3
299,Nurse/Others,MI,13,3
299,Nurse/Others,MI,14,5
299,Nurse/Others,MI,15,6
299,Nurse/Others,MI,16,4
299,Nurse/Others,MI,17,2
299,Nurse/Others,MI,18,2
299,Nurse/Others,MI,19,1
299,Nurse/Others,MI,20,4
299,Nurse/Others,MI,21,3
299,Nurse/Others,MI,22,2
299,Nurse/Others,MI,23,1
299,Nurse/Others,MI,24,2
716,Physician,IL,1,1
716,Physician,IL,2,3
716,Physician,IL,3,2
716,Physician,IL,4,1
716,Physician,IL,5,4
716,Physician,IL,6,5
716,Physician,IL,7,2
716,Physician,IL,8,2
716,Physician,IL,9,1
716,Physician,IL,10,3
716,Physician,IL,11,3
716,Physician,IL,12,4
716,Physician,IL,13,6
716,Physician,IL,14,1
716,Physician,IL,15,4
716,Physician,IL,16,3
716,Physician,IL,17,4
716,Physician,IL,18,2
716,Physician,IL,19,3
716,Physician,IL,20,1
716,Physician,IL,21,4
716,Physician,IL,22,3
716,Physician,IL,23,5
716,Physician,IL,24,3
731,Physician,FL,1,6
731,Physician,FL,2,4
731,Physician,FL,3,2
731,Physician,FL,4,6
731,Physician,FL,5,6
731,Physician,FL,6,2
731,Physician,FL,7,3
731,Physician,FL,8,4
731,Physician,FL,9,2
731,Physician,FL,10,3
731,Physician,FL,11,4
731,Physician,FL,12,1
731,Physician,FL,13,4
731,Physician,FL,14,5
731,Physician,FL,15,4
731,Physician,FL,16,5
731,Physician,FL,17,1
731,Physician,FL,18,3
731,Physician,FL,19,5
731,Physician,FL,20,6
731,Physician,FL,21,5
731,Physician,FL,22,3
731,Physician,FL,23,6
731,Physician,FL,24,6
169,Physician,CA,1,4
169,Physician,CA,2,4
169,Physician,CA,3,5
169,Physician,CA,4,6
169,Physician,CA,5,5
169,Physician,CA,6,2
169,Physician,CA,7,3
169,Physician,CA,8,2
169,Physician,CA,9,5
169,Physician,CA,10,2
169,Physician,CA,11,3
169,Physician,CA,12,1
169,Physician,CA,13,6
169,Physician,CA,14,6
169,Physician,CA,15,6
169,Physician,CA,16,4
169,Physician,CA,17,2
169,Physician,CA,18,5
169,Physician,CA,19,4
169,Physician,CA,20,6
169,Physician,CA,21,1
169,Physician,CA,22,4
169,Physician,CA,23,2
169,Physician,CA,24,3
225,Nurse/Others,FL,1,2
225,Nurse/Others,FL,2,4
225,Nurse/Others,FL,3,1
225,Nurse/Others,FL,4,2
225,Nurse/Others,FL,5,5
225,Nurse/Others,FL,6,3
225,Nurse/Others,FL,7,1
225,Nurse/Others,FL,8,3
225,Nurse/Others,FL,9,4
225,Nurse/Others,FL,10,1
225,Nurse/Others,FL,11,5
225,Nurse/Others,FL,12,2
225,Nurse/Others,FL,13,1
225,Nurse/Others,FL,14,6
225,Nurse/Others,FL,15,2
225,Nurse/Others,FL,16,4
225,Nurse/Others,FL,17,5
225,Nurse/Others,FL,18,3
225,Nurse/Others,FL,19,5
225,Nurse/Others,FL,20,4
225,Nurse/Others,FL,21,4
225,Nurse/Others,FL,22,1
225,Nurse/Others,FL,23,4
225,Nurse/Others,FL,24,2
555,Physician,FL,1,1
555,Physician,FL,2,1
555,Physician,FL,3,1
555,Physician,FL,4,1
555,Physician,FL,5,1
555,Physician,FL,6,1
555,Physician,FL,7,1
555,Physician,FL,8,1
555,Physician,FL,9,1
555,Physician,FL,10,1
555,Physician,FL,11,1
555,Physician,FL,12,1
555,Physician,FL,13,1
555,Physician,FL,14,1
555,Physician,FL,15,1
555,Physician,FL,16,1
555,Physician,FL,17,1
555,Physician,FL,18,1
555,Physician,FL,19,1
555,Physician,FL,20,1
555,Physician,FL,21,1
555,Physician,FL,22,1
555,Physician,FL,23,1
555,Physician,FL,24,1
385,Physician,IL,1,3
385,Physician,IL,2,5
385,Physician,IL,3,5
385,Physician,IL,4,6
385,Physician,IL,5,2
385,Physician,IL,6,2
385,Physician,IL,7,5
385,Physician,IL,8,6
385,Physician,IL,9,3
385,Physician,IL,10,3
385,Physician,IL,11,1
385,Physician,IL,12,3
385,Physician,IL,13,2
385,Physician,IL,14,6
385,Physician,IL,15,5
385,Physician,IL,16,5
385,Physician,IL,17,3
385,Physician,IL,18,6
385,Physician,IL,19,3
385,Physician,IL,20,3
385,Physician,IL,21,2
385,Physician,IL,22,3
385,Physician,IL,23,6
385,Physician,IL,24,3
354,Physician,IL,1,2
354,Physician,IL,2,4
354,Physician,IL,3,1
354,Physician,IL,4,5
354,Physician,IL,5,5
354,Physician,IL,6,2
354,Physician,IL,7,1
354,Physician,IL,8,3
354,Physician,IL,9,4
354,Physician,IL,10,3
354,Physician,IL,11,4
354,Physician,IL,12,1
354,Physician,IL,13,5
354,Physician,IL,14,1
354,Physician,IL,15,4
354,Physician,IL,16,6
354,Physician,IL,17,5
354,Physician,IL,18,2
354,Physician,IL,19,3
354,Physician,IL,20,5
354,Physician,IL,21,1
354,Physician,IL,22,4
354,Physician,IL,23,5
354,Physician,IL,24,5
882,Physician,CA,1,2
882,Physician,CA,2,6
882,Physician,CA,3,1
882,Physician,CA,4,6
882,Physician,CA,5,6
882,Physician,CA,6,6
882,Physician,CA,7,4
882,Physician,CA,8,4
882,Physician,CA,9,4
882,Physician,CA,10,1
882,Physician,CA,11,3
882,Physician,CA,12,3
882,Physician,CA,13,3
882,Physician,CA,14,4
882,Physician,CA,15,5
882,Physician,CA,16,2
882,Physician,CA,17,2
882,Physician,CA,18,3
882,Physician,CA,19,1
882,Physician,CA,20,3
882,Physician,CA,21,1
882,Physician,CA,22,5
882,Physician,CA,23,3
882,Physician,CA,24,6
203,Nurse/Others,CA,1,6
203,Nurse/Others,CA,2,4
203,Nurse/Others,CA,3,2
203,Nurse/Others,CA,4,2
203,Nurse/Others,CA,5,6
203,Nurse/Others,CA,6,5
203,Nurse/Others,CA,7,4
203,Nurse/Others,CA,8,1
203,Nurse/Others,CA,9,2
203,Nurse/Others,CA,10,1
203,Nurse/Others,CA,11,6
203,Nurse/Others,CA,12,5
203,Nurse/Others,CA,13,5
203,Nurse/Others,CA,14,6
203,Nurse/Others,CA,15,6
203,Nurse/Others,CA,16,4
203,Nurse/Others,CA,17,6
203,Nurse/Others,CA,18,5
203,Nurse/Others,CA,19,6
203,Nurse/Others,CA,20,3
203,Nurse/Others,CA,21,4
203,Nurse/Others,CA,22,5
203,Nurse/Others,CA,23,1
203,Nurse/Others,CA,24,5
880,Physician,IL,1,3
880,Physician,IL,2,1
880,Physician,IL,3,4
880,Physician,IL,4,2
880,Physician,IL,5,2
880,Physician,IL,6,4
880,Physician,IL,7,1
880,Physician,IL,8,6
880,Physician,IL,9,6
880,Physician,IL,10,5
880,Physician,IL,11,1
880,Physician,IL,12,3
880,Physician,IL,13,2
880,Physician,IL,14,5
880,Physician,IL,15,1
880,Physician,IL,16,4
880,Physician,IL,17,1
880,Physician,IL,18,6
880,Physician,IL,19,4
880,Physician,IL,20,3
880,Physician,IL,21,5
880,Physician,IL,22,6
880,Physician,IL,23,6
880,Physician,IL,24,5
612,Physician,FL,1,2
612,Physician,FL,2,1
612,Physician,FL,3,6
612,Physician,FL,4,6
612,Physician,FL,5,5
612,Physician,FL,6,6
612,Physician,FL,7,6
612,Physician,FL,8,5
612,Physician,FL,9,1
612,Physician,FL,10,3
612,Physician,FL,11,3
612,Physician,FL,12,5
612,Physician,FL,13,2
612,Physician,FL,14,2
612,Physician,FL,15,2
612,Physician,FL,16,2
612,Physician,FL,17,3
612,Physician,FL,18,3
612,Physician,FL,19,6
612,Physician,FL,20,1
612,Physician,FL,21,4
612,Physician,FL,22,2
612,Physician,FL,23,3
612,Physician,FL,24,6
136,Nurse/Others,MI,1,5
136,Nurse/Others,MI,2,5
136,Nurse/Others,MI,3,2
136,Nurse/Others,MI,4,3
136,Nurse/Others,MI,5,4
136,Nurse/Others,MI,6,4
136,Nurse/Others,MI,7,5
136,Nurse/Others,MI,8,6
136,Nurse/Others,MI,9,2
136,Nurse/Others,MI,10,5
136,Nurse/Others,MI,11,1
136,Nurse/Others,MI,12,6
136,Nurse/Others,MI,13,6
136,Nurse/Others,MI,14,6
136,Nurse/Others,MI,15,1
136,Nurse/Others,MI,16,2
136,Nurse/Others,MI,17,1
136,Nurse/Others,MI,18,3
136,Nurse/Others,MI,19,3
136,Nurse/Others,MI,20,4
136,Nurse/Others,MI,21,4
136,Nurse/Others,MI,22,3
136,Nurse/Others,MI,23,3
136,Nurse/Others,MI,24,5
327,Nurse/Others,FL,1,2
327,Nurse/Others,FL,2,6
327,Nurse/Others,FL,3,5
327,Nurse/Others,FL,4,1
327,Nurse/Others,FL,5,6
327,Nurse/Others,FL,6,4
327,Nurse/Others,FL,7,1
